Time,Class,Resource Usage,Priority
0,Class A,0.5248106926825008,0.9484149459681598
0,Class A,0.5405287773371716,0.9124374157694944
0,Class A,0.5503235249430505,0.9435850470646057
0,Class A,0.5370737919169472,0.9534256257243232
0,Class A,0.5287952024717493,0.9621343806508124
0,Class A,0.5209574614215317,0.9621330942190652
0,Class A,0.5232870528040969,0.9932778950273606
0,Class A,0.5154755092791513,0.9287318010491743
0,Class A,0.5480743947395632,0.9681619546194742
0,Class A,0.5505451786664742,0.9931146056828556
0,Class A,0.5550251882831643,0.9698178126732862
0,Class A,0.5242940278522056,0.9527398736222662
0,Class A,0.5367249596518111,0.9547235411633919
0,Class A,0.5145952904691173,0.9984647510471518
0,Class A,0.5382097270196846,0.9069024849118664
0,Class B,1.9525230036196666,0.6249345053523508
0,Class B,1.8815025638876886,0.6961349438452716
0,Class B,1.8160865387222747,0.6151112665266215
0,Class B,1.942637905366144,0.6154197545535625
0,Class B,1.820348245979865,0.6593379618546156
0,Class B,1.8318126802194494,0.6961679805881766
0,Class B,1.8381608933473477,0.6306014937139747
0,Class B,1.9489978563296915,0.6358045334446378
0,Class B,1.8070622737321005,0.6266548893704358
0,Class B,1.924140221278571,0.6700734076198908
0,Class B,1.9636947178506832,0.6909520129918052
0,Class B,1.9108082668416049,0.6680544370805374
0,Class B,1.8963595854913702,0.6970224439764419
0,Class B,1.8167052071827938,0.6667904938641408
0,Class B,1.869700638607688,0.6564711781559333
0,Class B,1.9072290623243602,0.6225669732661125
0,Class B,1.9700653128419454,0.6378185649744212
0,Class B,1.9520384038509315,0.6084029715555904
0,Class B,1.8051353325611783,0.6700299420100244
0,Class B,1.8946410660493382,0.6867087682943632
0,Class B,1.9723751345643854,0.6718203583257132
0,Class B,1.8128222016513205,0.6309692511997447
0,Class B,1.8860897482654082,0.6283457497070342
0,Class B,1.912135211648185,0.6389682903415154
0,Class B,1.8356287929799924,0.6559310065960915
0,Class B,1.8233223286389109,0.6022413734377848
0,Class B,1.9570085782325768,0.6369122058261637
0,Class B,1.9428471883099339,0.6654422844193544
0,Class B,1.8469940868827,0.6310491417972525
0,Class B,1.9357946242840731,0.6361203822088902
0,Class B,1.8602077256784808,0.6777673530081569
0,Class B,1.919066371861591,0.6174720717208
0,Class B,1.839402539277059,0.600757760345518
0,Class B,1.8063314703748152,0.6469898614524179
0,Class B,1.9543093893200876,0.6132284902114865
0,Class C,0.04981441199835593,0.2687210563932979
0,Class C,0.05013155459830379,0.28456087677850517
0,Class C,0.05172744122171716,0.22119749715630677
0,Class C,0.05060547182733253,0.2062869558945205
0,Class C,0.04849206043402905,0.2846637160812232
0,Class C,0.05097133344801137,0.22298695525410692
0,Class C,0.04865740510079898,0.22132862089597716
0,Class C,0.05109972680766615,0.24520592328912688
0,Class C,0.05235054421172432,0.21938802345231667
0,Class C,0.051665229366635756,0.2018161905172842
0,Class C,0.04789007398563055,0.24124006447269816
0,Class C,0.048587580430394864,0.2868581907378832
0,Class C,0.04892419386289298,0.21558961899969362
0,Class C,0.05004402786675921,0.26053778281183354
