Time,Class,Resource Usage,Priority
0,Class A,0.5378851048712993,0.933823484068363
0,Class A,0.5109988903321953,0.9366995275803438
0,Class A,0.528590817900307,0.9451006596734592
0,Class A,0.5378227115262133,0.9264034544879358
0,Class A,0.5245005387071727,0.9673605692226436
0,Class A,0.5343740812094573,0.9632890231614534
0,Class A,0.5370908480508189,0.9786876730990418
0,Class A,0.5228708113990181,0.9804679318785204
0,Class A,0.5123381844090032,0.9729500363864619
0,Class A,0.5354256301455231,0.9701637997990671
0,Class A,0.5155415632511586,0.9541929781987951
0,Class A,0.552977887590428,0.9173174991052376
0,Class A,0.5404311385077039,0.9258450259472787
0,Class A,0.5078212133010137,0.9393887258527711
0,Class A,0.5355047493302124,0.9610919729075309
0,Class A,0.5369518136994195,0.9091337212962094
0,Class A,0.5357787020059185,0.9274605771873261
0,Class A,0.5387562507690921,0.9070681344689339
0,Class A,0.5132816578380037,0.901561313426821
0,Class A,0.5168553785841596,0.9329133919510777
0,Class A,0.5518105824585405,0.9795495559899894
0,Class A,0.5045246187238838,0.9526494937660441
0,Class A,0.5361991207910823,0.9494179010119453
0,Class A,0.5178814172941193,0.9759170745000403
0,Class A,0.5400355411474819,0.9784538745352857
0,Class A,0.5319161712557283,0.9675097461734347
0,Class A,0.5308000943937549,0.9196496806407694
0,Class A,0.5314390331535453,0.9112620857669229
0,Class A,0.505934857227904,0.9791254079061918
0,Class A,0.5114640528717501,0.9771717635805017
0,Class A,0.537252580199279,0.9845622635239643
0,Class A,0.5295422699985021,0.9012980975507986
0,Class A,0.5206890779020515,0.983092564797917
0,Class A,0.5486593890824407,0.9983409463519609
0,Class A,0.5052571098034834,0.9980582015098171
0,Class A,0.5382128680469028,0.9764136673105068
0,Class A,0.5363894342811371,0.9622382947144462
0,Class A,0.5542167736278836,0.9898079841428169
0,Class A,0.5049626208971182,0.9230922390440743
0,Class A,0.5080483817384082,0.9288749067777825
0,Class A,0.5232211163422597,0.990615901775362
0,Class A,0.5496510031957623,0.9585919070883167
0,Class A,0.5137017882966295,0.9305636870405868
0,Class A,0.531288408210606,0.9185725930163822
0,Class A,0.5534830871225044,0.9772753362187069
0,Class A,0.5497468066140285,0.986951194147193
0,Class A,0.5308099487798476,0.9365136244115586
0,Class A,0.5113354776964941,0.9521654787519854
0,Class A,0.5253589558523767,0.9015013263145564
0,Class A,0.5518708362315423,0.9761027357873389
0,Class B,1.8859143421241635,0.6857253970406331
0,Class B,1.9388412696004096,0.7644310655098323
0,Class B,1.8621000592125214,0.7536423338539546
0,Class B,1.804826377596484,0.7017821229041741
0,Class B,1.8357247955491875,0.7970490993533492
0,Class B,1.9464533423191865,0.7818861267573131
0,Class B,1.8633533357414875,0.6100103629913682
0,Class B,1.9384552904199481,0.7448693575940436
0,Class B,1.965783722326174,0.7055173900575518
0,Class B,1.813191986124942,0.7356360962636533
0,Class B,1.920622254372339,0.7162447300354884
0,Class B,1.7956482281233146,0.663164755077211
0,Class B,1.9260610932838038,0.7107375001608147
0,Class B,1.8348134591001148,0.7144136755996278
0,Class B,1.8194229104691988,0.6968758615958277
0,Class B,1.8004933241765289,0.7385124176665792
0,Class B,1.9039552532945236,0.6326415290058749
0,Class B,1.951361388909724,0.6739356489340418
0,Class B,1.979277004765041,0.6167598207296687
0,Class B,1.8278053983667062,0.6527818869352076
0,Class B,1.8038052234280526,0.7900194639731267
0,Class B,1.9168257243601647,0.600251067413409
0,Class B,1.854157275924425,0.7874504452846438
0,Class B,1.8728289657070265,0.7395156667255934
0,Class B,1.8145882775589681,0.7235014629194801
0,Class B,1.9515413232308776,0.6235342689469286
0,Class B,1.8453613428092477,0.6732215691055083
0,Class B,1.9613888896971674,0.7794901783445243
0,Class B,1.9223049378722947,0.6909449240110273
0,Class B,1.854416329928142,0.7169224732739121
0,Class B,1.8751203149932427,0.7163368959340866
0,Class B,1.8694791183487645,0.7494369356134061
0,Class B,1.933310555938963,0.703508608117417
0,Class B,1.9496474775558281,0.7908393162717586
0,Class B,1.8539396958044165,0.6908842878741498
0,Class B,1.9843251603434968,0.6053381809913058
