Time,Class,Resource Usage,Priority
0,Class A,0.5060495872456565,0.9395197265880928
0,Class A,0.552223148115908,0.9380998158121607
0,Class A,0.5491723807345286,0.9111353854424402
0,Class A,0.520977370343249,0.9189457346685833
0,Class A,0.5314780898432073,0.9407193325867865
0,Class A,0.5188440317724571,0.9709336054477313
0,Class A,0.5438245758457743,0.999770564312481
0,Class A,0.5264885574436922,0.9202798019741039
0,Class A,0.5111668872042449,0.9006706780833975
0,Class A,0.5475400524967567,0.9489002090375075
0,Class A,0.5259497623834399,0.9788473663316847
0,Class A,0.5480243642956416,0.9346358656516643
0,Class A,0.5119295860567918,0.9941844535226779
0,Class A,0.5440168156976309,0.9980986555599553
0,Class A,0.5480190913706102,0.9501711987246888
0,Class A,0.5476663599743632,0.9844589200999859
0,Class A,0.5361278494665205,0.9600679898768245
0,Class A,0.5410468259254544,0.963457715476397
0,Class A,0.5493190385333383,0.9498901353924796
0,Class A,0.5264576542241136,0.9036457342919042
0,Class A,0.5294022164305745,0.9998690135777004
0,Class A,0.5248691556093453,0.9747947335480194
0,Class A,0.5191827355864479,0.9101968219942889
0,Class A,0.5205158858217933,0.9606672972787144
0,Class A,0.5534191266192073,0.9586802684654311
0,Class A,0.5068058706881594,0.9751516903660633
0,Class A,0.529735110740059,0.999234345577507
0,Class A,0.5426872823493836,0.9363086187498559
0,Class A,0.5300629336092855,0.9332698901602501
0,Class A,0.5262424349426069,0.9765942488257682
0,Class A,0.537219672159207,0.9879271897029702
0,Class A,0.5480360685739417,0.9647546163603544
0,Class A,0.5109293033496781,0.973017793882017
0,Class A,0.5221320860763741,0.9474139462828002
0,Class A,0.5165632070531953,0.9819611091375559
0,Class A,0.5498554067029343,0.9981712855826909
0,Class A,0.5080430305236776,0.9591146963660575
0,Class A,0.5457977107092302,0.9806780881680045
0,Class A,0.5195180459509592,0.9915944690621005
0,Class A,0.5072339729869588,0.902682379650977
0,Class B,1.8986632218753023,0.6559948451525484
0,Class B,1.8562457265145833,0.677720959888379
0,Class B,1.9065753589567918,0.6069548338935438
0,Class B,1.861497528852348,0.6626209193585989
0,Class B,1.8468144021378639,0.6346229414696591
0,Class B,1.9236295795739544,0.6399612978465861
0,Class B,1.9708207626846241,0.6991789459868902
0,Class B,1.9390945341296453,0.6440068462001056
0,Class B,1.8185163482764217,0.6184958299342767
0,Class B,1.8687858809479225,0.6924390884990432
0,Class B,1.8382360639566733,0.615625959592805
0,Class B,1.8323983061014428,0.6061838285321116
0,Class B,1.8241206514255592,0.656012097382837
0,Class B,1.9505855076082803,0.6469809926849255
0,Class B,1.964490621753092,0.6942518291258412
0,Class B,1.9613624205417743,0.6766739414431612
0,Class B,1.8859240790247305,0.6500706977645544
0,Class B,1.8630223219833322,0.6166391610479635
0,Class B,1.892885052060087,0.6456393889920634
0,Class B,1.8598391702274106,0.6894220827959368
0,Class B,1.8808154446116805,0.6781272745535047
0,Class B,1.8164516199559353,0.6937785483833214
0,Class B,1.9526699447566827,0.62427330620014
0,Class B,1.9327870693469866,0.6817062127472066
0,Class B,1.8299064962874496,0.6231446503883645
0,Class B,1.9437619065703517,0.6992444476828188
0,Class B,1.9348157251451628,0.692260465609806
0,Class B,1.86722885456766,0.6052087316593561
0,Class B,1.9351145551021438,0.6376115449522407
0,Class B,1.9833924087547734,0.67540327611632
0,Class B,1.9088103578460973,0.6940285968944787
0,Class B,1.9699451733411075,0.6872005193278483
0,Class B,1.9342936456177675,0.6251522821711741
0,Class B,1.8564497966554558,0.6501184122475971
0,Class B,1.9491596203767407,0.6413904591878885
0,Class B,1.8471124629665978,0.6199305215482646
0,Class B,1.8127078822473435,0.6626287462018019
0,Class B,1.9338373755172675,0.6750833229647737
0,Class B,1.9526308956068268,0.6703600089408661
0,Class B,1.8646644122765417,0.6759784839381254
0,Class B,1.854994065077716,0.629772024752128
0,Class B,1.8009171065456775,0.6387674432418142
0,Class B,1.7956150686405876,0.607962346277832
0,Class B,1.9723767451314889,0.698319556308835
0,Class B,1.9829032776321491,0.6004924777041167
0,Class B,1.9328413564393374,0.6197563828339472
0,Class B,1.9538501632033882,0.6049626987880485
0,Class B,1.9811330422718567,0.6396790567996038
0,Class B,1.835416941955287,0.6724866787946735
0,Class B,1.9679367400188665,0.691135107320149
0,Class B,1.8420387960671807,0.6910443957038965
0,Class B,1.9771988539862086,0.655691636327669
0,Class B,1.7991791737183194,0.6077780079187881
0,Class B,1.8581786023238944,0.6255059583399286
0,Class B,1.9485667206520523,0.6920151675061408
0,Class B,1.9466996487755837,0.6373327067511827
0,Class B,1.8170337342488883,0.6638064016063641
0,Class B,1.8216237298647437,0.6472728594216602
0,Class B,1.9590399568253274,0.6804748700353873
0,Class B,1.8301104646023258,0.6860857413485082
0,Class B,1.9526461767826135,0.6924790657946128
0,Class B,1.9657067335125509,0.6652381805228293
0,Class B,1.979361968821712,0.689186800201267
0,Class B,1.869139770574627,0.6370365926733053
0,Class B,1.909173439387417,0.6131792519884973
0,Class B,1.8363848256152189,0.6029784846354481
0,Class B,1.8987536365344193,0.6862532582477963
0,Class B,1.8003449640259153,0.6892628229494127
0,Class B,1.930424080093949,0.6145531464487491
0,Class B,1.8427574273645368,0.6881850885294091
0,Class C,0.43443942186039575,0.21877951123656952
0,Class C,0.42619203247326404,0.20364528936859325
0,Class C,0.41517802902295553,0.2111566214052217
0,Class C,0.44546386150613826,0.28954810493717
0,Class C,0.4369503529951251,0.27875460732043095
0,Class C,0.4322869980945164,0.28197476416625616
0,Class C,0.43692250629722923,0.29286409264531327
0,Class C,0.43235238901550443,0.23110921222824274
0,Class C,0.4341622428058475,0.21419863826590627
0,Class C,0.41671452974455836,0.2739999814714992
0,Class C,0.4255515993309447,0.28192570530209055
0,Class C,0.4357200141620275,0.2474777295618437
0,Class C,0.4379780370896102,0.28074700759827964
0,Class C,0.4506480456630778,0.23292392286414867
0,Class C,0.44157816433219804,0.23139302027824887
