Time,Class,Resource Usage,Priority
0,Class A,0.5447449192007637,0.9445587337290727
0,Class A,0.5297361659090062,0.9360056451495685
0,Class A,0.5185786486425288,0.9923248404192125
0,Class A,0.5117284048020476,0.9824667159674322
0,Class A,0.5531961395349656,0.9121916128894347
0,Class A,0.5091499771914553,0.9503059104688085
0,Class A,0.5275109790248734,0.9971062753118191
0,Class A,0.5305956289084567,0.9168629484393451
0,Class A,0.5406158248334132,0.9723145749472129
0,Class A,0.5445240627459528,0.9613817423315998
0,Class A,0.542407069678023,0.9059818398665122
0,Class A,0.5441777928774439,0.9297144031952916
0,Class A,0.5231005506766233,0.9444264346315717
0,Class A,0.5051290814812894,0.9201165183499398
0,Class A,0.5541407765820509,0.9864376601287594
0,Class A,0.505951065471332,0.9063526934238341
0,Class A,0.5097642624218025,0.9842091660435552
0,Class A,0.53330823037795,0.9254013748846263
0,Class A,0.5053217204027888,0.9179425474992157
0,Class A,0.5052580908076907,0.9945840330387026
0,Class A,0.5340189250637966,0.9961629838188559
0,Class A,0.5446261126344518,0.9696914168369621
0,Class A,0.5401258888486076,0.966775097334178
0,Class A,0.5321104760954289,0.9938187758063334
0,Class A,0.5530799884364274,0.978301999569389
0,Class A,0.5529448105271696,0.9168853303124258
0,Class A,0.5113793606807684,0.9108048182568648
0,Class A,0.5243236558193366,0.997607261503051
0,Class A,0.5359974629616674,0.9772194145156339
0,Class A,0.5237900025243339,0.9512073929587749
0,Class A,0.5207985830264967,0.971486423941015
0,Class A,0.5307158645144205,0.9158440925527606
0,Class A,0.507402970462776,0.969245124307537
0,Class A,0.5253735522921497,0.9716112648175261
0,Class A,0.5367646082086852,0.9943035097715832
0,Class A,0.5457985838667644,0.9427407161275481
0,Class A,0.5299660235884377,0.9426462905394848
0,Class A,0.525384754478467,0.9523118581396216
0,Class A,0.5119474991177166,0.9031831953976042
0,Class A,0.529735118817493,0.9283810916408818
0,Class A,0.5238569224890132,0.9977241826242622
0,Class A,0.5068643012751965,0.920613124927369
0,Class A,0.5391980544470537,0.9966681167221149
0,Class A,0.5063280585894364,0.9960162629095
0,Class A,0.5551030141232283,0.9945711871967862
0,Class A,0.528651794903882,0.997784559652645
0,Class A,0.534565586388428,0.9478957272980068
0,Class A,0.5464085235383201,0.9900858493874465
0,Class A,0.5081389690715068,0.9670791673034965
0,Class A,0.5150239731926183,0.9010116465452149
0,Class B,1.9406646118532611,0.6984107406700442
0,Class B,1.8755648226326842,0.6040305107826693
0,Class B,1.9503183821906795,0.677455771496597
0,Class B,1.8664084051313778,0.6769563881898093
0,Class B,1.8983096553614809,0.629034766957707
0,Class B,1.8755900987671046,0.6870708149893477
0,Class B,1.8913318931554073,0.6158543831652138
0,Class B,1.8380620693045342,0.6330172196663624
0,Class B,1.7970047554710817,0.638393640902245
0,Class B,1.920003281625162,0.6327070743261034
0,Class B,1.9203967077282444,0.659487155515839
0,Class B,1.8642285711920414,0.6095740237686383
0,Class B,1.846127047623187,0.6427688115211883
0,Class B,1.8815037704179631,0.6206014730013586
0,Class B,1.934514635359681,0.670315767121195
0,Class B,1.878741881535499,0.6174734795125064
0,Class B,1.8388561376358386,0.6972600921979044
0,Class B,1.9771079526050024,0.6960671817743065
0,Class B,1.9410230554541645,0.652755162564583
0,Class B,1.8602321229011176,0.6930687519323573
0,Class B,1.9373503047079443,0.6124705616718898
0,Class B,1.8162090115965825,0.6704732186459572
0,Class B,1.9146067763626564,0.6286782182968232
0,Class B,1.844451145453771,0.6234996818676245
0,Class B,1.9766810253274347,0.6024450446138246
0,Class B,1.9256027261647677,0.6409681406783835
0,Class B,1.8144354491140395,0.609759501922872
0,Class B,1.8146168239861569,0.695249503959003
0,Class B,1.8469757017297006,0.6678426415321779
0,Class B,1.8518875094579463,0.6230597581164486
0,Class C,0.05203112929801504,0.22013201812368657
0,Class C,0.04831769932328,0.25112600491858733
0,Class C,0.05087822045108246,0.2240968173986054
0,Class C,0.04822455007858015,0.22901466208125432
0,Class C,0.048320166062803774,0.28488054164461174
0,Class C,0.04960175243835685,0.25808289406096946
0,Class C,0.05199732946357695,0.268643191176171
0,Class C,0.04773380396749347,0.20191487343691222
0,Class C,0.04838787544897967,0.2552087501978431
0,Class C,0.04893015321358857,0.2955396475111347
0,Class C,0.0520063367370662,0.26404214349646454
0,Class C,0.047561631413209855,0.2029161571265649
